time,state,smoothing,residuals,variance,ac1,relaxation_time,R_squared,variance_rolling_avg,ac1_rolling_avg,relaxation_time_rolling_avg
393,-0.0382390734545579,-0.0022242995281958407,-0.036014773926362056,0.0006536043291003913,-0.6024023723853377,-0.5348892544423001,0.9985863980794817,0.0006217013230708019,-0.5669238802774209,-0.5172907679601031
394,0.0286546195099988,-0.002155028545318366,0.030809648055317166,0.0006566025901831947,-0.6043402395204422,-0.5368425827630673,0.9986434921042029,0.0006235382318661909,-0.568893162342843,-0.5183198108444697
395,-0.039126651438691,-0.002084628625177914,-0.037042022813513084,0.0006599526149803542,-0.6062847206398566,-0.5389011991987117,0.9987078712917904,0.0006254547783458838,-0.5708611390953174,-0.5194030418104824
396,0.0356153683232475,-0.0020134294774111364,0.037628797800658635,0.0006647843410336109,-0.6097925490789995,-0.541194007685217,0.9987891716118041,0.0006275247553294485,-0.5729101606734059,-0.5205499347512579
397,-0.0487056212052165,-0.001941833590034865,-0.046763787615181636,0.0006733329930895235,-0.6138362602441123,-0.5436841302910788,0.9988785050686034,0.0006299357152115577,-0.5750641659139695,-0.5217675239901959
398,0.0516920928346518,-0.0018701789474594476,0.053562271782111245,0.0006850704771079931,-0.6199739757447951,-0.546413220293418,0.9989768535535434,0.0006328375447850543,-0.5774278401155919,-0.5230646659008918
399,-0.072803160717625,-0.0017989333614957187,-0.07100422735612928,0.0007037270862788225,-0.6270427797801901,-0.5494219134958749,0.999072179504493,0.0006365685732847263,-0.5800391527295182,-0.5244518894585226
400,0.0568813783814365,-0.001728436713226065,0.058609815094662565,0.0007136122574331612,-0.6396002332938989,-0.5527373834686083,0.9991585494137496,0.0006406235040293808,-0.583173946443433,-0.5259405996695797
401,-0.0338234314254675,-0.0016589827898851224,-0.03216444863558238,0.0007172149722919987,-0.6427687061378433,-0.5561934489894699,0.999234857819011,0.0006446546339379397,-0.586310512743139,-0.5275328548969423
402,0.0118191176748752,-0.0015905590704343407,0.01340967674530954,0.0007177622940737513,-0.643218887515179,-0.5596656583428197,0.9993066503521159,0.000648502405524035,-0.5893056903627201,-0.5292240550783044
403,-0.0268672102774079,-0.0015232761466299712,-0.02534393413077793,0.000717873539079221,-0.643656770745903,-0.5633037993816742,0.9993792033566926,0.0006521535178164133,-0.5921662735407823,-0.5310177258311133
404,0.0107521270070939,-0.0014572722131825165,0.012209399220276416,0.000718189254140711,-0.6455701661702723,-0.5669958008391416,0.999444036355229,0.0006556290828861132,-0.5949770047318081,-0.5329113087262727
405,-0.0094688860178975,-0.0013927488968439353,-0.008076137121053565,0.0007172529379734767,-0.6449987894018591,-0.5706008169902853,0.9994970392225059,0.0006588724436801851,-0.5976097302407583,-0.5348949670559576
406,-0.0155728050089113,-0.0013298273363969155,-0.014242977672514385,0.0007144492645645724,-0.6431578015785233,-0.5740380960321512,0.9995440894422566,0.0006617975395162056,-0.6000069971532722,-0.5369551317389153
407,0.0490322559715368,-0.0012689028777876877,0.050301158849324484,0.0007235083700310509,-0.6416776712277271,-0.5772439508352025,0.9995830796868875,0.0006650454779643553,-0.6022001905256119,-0.5390755959018778
408,-0.0170512798004202,-0.0012104813731556954,-0.015840798427264505,0.0007238226954577804,-0.6409486866339343,-0.5802570030759461,0.9996136386705389,0.0006681390157271672,-0.6042395850576289,-0.5412430383847235
409,0.0048141133368346,-0.0011551359811519603,0.00596924931798656,0.0007193714118121895,-0.6397196082250592,-0.5832237892113535,0.9996379418214058,0.0006708354576263789,-0.6061069546980199,-0.5434525515861252
410,0.0114871902635089,-0.0011032027360568333,0.012590392999565733,0.0007180544721961839,-0.6405261842724925,-0.5861103270450161,0.9996553901137678,0.0006733206689195265,-0.6079184930966763,-0.5456976976629089
411,-0.0155781379444463,-0.0010548697460063066,-0.014523268198439993,0.0007187333079873197,-0.6421692266225859,-0.5888213226602738,0.9996633303258851,0.0006757108078178314,-0.6097211632822506,-0.5479673621364544
412,-0.0001657383555861,-0.001010359905561174,0.000844621549975074,0.0007173133716062301,-0.6449354808410577,-0.5915655199916297,0.9996662853689533,0.0006779004164382735,-0.6115745484169247,-0.5502620020235688
413,0.0256060968839071,-0.0009697851360844574,0.026575882019991556,0.000719041288147795,-0.6427470492782248,-0.5942810960460384,0.9996673250714682,0.0006800657254756167,-0.6132152063569931,-0.5525787964458041
414,-0.0520141335541892,-0.0009331780500289033,-0.051080955504160294,0.0007278508395174221,-0.6442091165869762,-0.5969185295967705,0.9996682308425665,0.000682580731477817,-0.6148464647901501,-0.5549124666116445
415,0.0618062376885685,-0.0009003236368769834,0.06270656132544548,0.000743423550413366,-0.6498797132391075,-0.5995984855547076,0.9996667428380248,0.0006857829851060038,-0.6166903199716743,-0.55726436234549
416,-0.0648664433284798,-0.0008709798418618118,-0.06399546348661798,0.0007584723114861849,-0.6577694753412039,-0.6023446796358529,0.9996678509783864,0.0006896087391260134,-0.6188523807805969,-0.5596370106239302
417,0.0447266098323418,-0.000845188055794752,0.045571797888136555,0.0007669713427243811,-0.6629048241026914,-0.6052303043828509,0.999673318215201,0.0006936804551048749,-0.6211709304291282,-0.5620366576638735
418,-0.0080080941279641,-0.0008229695189481426,-0.007185124609015957,0.0007658038294690492,-0.6607984867521316,-0.6080055650510074,0.9996798822415498,0.0006974764221766737,-0.6232565912882336,-0.5644560738421437
419,-0.0051365851746285,-0.000804723906132127,-0.004331861268496373,0.0007656784476079888,-0.661320989035986,-0.6107077609886535,0.999686401322938,0.0007010660024625324,-0.6252599806433785,-0.5668903731656442
420,-0.0242569380698861,-0.0007909099934539236,-0.023466028076432176,0.0007635021848400808,-0.6574452502940871,-0.6130273023417742,0.9996888399715023,0.0007043521173245086,-0.6269539422039422,-0.5693186325959668
421,0.0837156748833213,-0.0007820386205842896,0.08449771350390559,0.0007834217552595486,-0.6499265494331323,-0.6153220979337717,0.9996894777043214,0.0007085136772158266,-0.6281630267949523,-0.5717398676137461
422,-0.0655366128882163,-0.0007782512531676232,-0.06475836163504868,0.0007885629489035939,-0.6564239113209038,-0.617813125263889,0.9996773864965527,0.0007127267967783407,-0.6296504417700024,-0.574164775911122
423,0.0647123566669543,-0.0007795984758246613,0.06549195514277896,0.0008011544081110403,-0.6667252931045845,-0.6206720701219003,0.9996613677453424,0.0007173808815853249,-0.6316017497349804,-0.5766125282380051
