time,state,smoothing,residuals,variance,ac1,dominant_eigenvalue,R_squared,variance_rolling_avg,ac1_rolling_avg,dominant_eigenvalue_rolling_avg
418.0,157.86317042295283,153.08607730140957,4.77709312154326,5.771954237125931,-0.7169611497845303,-0.7044638378814235,0.9954177937400864,5.010648507303084,-0.6254002595224493,-0.6873397344060462
419.0,146.64048554636602,152.9902533435534,-6.349767797187383,5.925887064801854,-0.7220486494312779,-0.7079112239640918,0.9956576050569802,5.058818957697756,-0.6304870168860719,-0.6884224443827855
420.0,157.3089106934144,152.89426299365277,4.414647699761616,6.000006810280212,-0.7261345488413468,-0.7115226386122667,0.9958658711838833,5.108355160465254,-0.6355210975152968,-0.689638244079074
421.0,145.60473448963168,152.798092844935,-7.193358355303332,6.2013572231705485,-0.7300106476642472,-0.7153030626729318,0.9960464231872898,5.165881584818165,-0.6404942317336627,-0.6909890240050666
422.0,157.1264739845768,152.7017290557534,4.424744928823401,6.278183942588792,-0.7339321863330416,-0.7191448812814898,0.9962015956330329,5.224423814174514,-0.6454120188178406,-0.6924709112301415
423.0,145.61433547919248,152.60516468563833,-6.990829206445852,6.4727883836329285,-0.7387363264872394,-0.7231321784823912,0.9963443380746129,5.290127212567063,-0.6503238244846511,-0.6940846621381547
424.0,157.15165248264947,152.50839149133412,4.643260991315344,6.54037285956245,-0.7468651530672556,-0.7272766047832996,0.996479892057909,5.3559296150405045,-0.6554049470416303,-0.6958316064878992
425.0,147.6493547442626,152.4114210850678,-4.762066340805177,6.619173585705237,-0.751111814202104,-0.7314652116355846,0.9966148120359544,5.422416139812333,-0.6604421505763922,-0.697707059390409
426.0,157.81945125506846,152.3142394084349,5.505211846633557,6.741504022273085,-0.7561837890986916,-0.7358069532817645,0.9967345022345825,5.491841817836583,-0.6654811841828291,-0.6997123169636383
427.0,147.61389552591692,152.21685408369723,-4.602958557780312,6.807268422352932,-0.7590950545694354,-0.7401854701374716,0.9968439352478681,5.5610747970216545,-0.6704082299926506,-0.7018424829201559
428.0,150.9228427381554,152.11926321373687,-1.1964204755814762,6.798942582353045,-0.7578141852877424,-0.7443126626320433,0.9969581259059352,5.626225733091728,-0.6750085434292344,-0.7040777555365711
429.0,154.11304703510024,152.02147522805035,2.0915718070498883,6.77206190022808,-0.7632395297762898,-0.7482525621878174,0.9970931985508076,5.686532899783115,-0.6796522795527637,-0.706402745360321
430.0,150.80154234882443,151.92346553333974,-1.1219231845153104,6.770848726829612,-0.7645837509777009,-0.7520297275404313,0.9972252057015953,5.743602153838194,-0.6841223569961815,-0.7088041654750636
431.0,152.7991107042199,151.82521089180378,0.9738998124161355,6.7053993548937765,-0.7664096552932295,-0.755751270158663,0.9973571154956168,5.794223059156909,-0.6884532674328683,-0.711275065721569
432.0,150.4889674091663,151.72668336536734,-1.2377159562010434,6.70721899973111,-0.7670256220217764,-0.7594559833950869,0.9974857719250667,5.842275477081867,-0.6925886545164951,-0.7138109034938594
433.0,152.5833366501492,151.62788329782893,0.9554533523202622,6.710665361351367,-0.7672194412652368,-0.7630554874105743,0.9976118004706457,5.887980207832894,-0.6965165906611658,-0.7164027237000024
434.0,150.54041642005083,151.5288045294649,-0.9883881094140747,6.710916187424445,-0.7674783229116158,-0.7665815885016527,0.9977104732093733,5.9312926278113975,-0.7002514186743474,-0.7190437165842998
435.0,151.90578084781276,151.42945319179123,0.4763276560215388,6.711854211481692,-0.7677697706621793,-0.7700453797233218,0.9978074580231824,5.972374816425623,-0.7038050161473912,-0.7217280146442484
436.0,152.60515525511752,151.32982753670407,1.2753277184134504,6.712039245012665,-0.7671863722451305,-0.7734614229069403,0.9978951875879856,6.011304523193362,-0.7071408769946407,-0.7244508256054427
437.0,150.6814115569867,151.2299429693169,-0.5485314123302203,6.713053805568315,-0.7675821980682735,-0.7768455156188733,0.9979838359914524,6.048238695949939,-0.7103219991564108,-0.7272084408693076
438.0,151.75473889151692,151.12979966116558,0.6249392303513446,6.70429280860746,-0.7672191642376376,-0.7801972722343775,0.9980666681304136,6.08276785977402,-0.7133165867922648,-0.729997326730627
439.0,149.52317506535144,151.02792930258403,-1.5047542372325893,6.69833843358658,-0.7671241228834229,-0.7835354621015705,0.9981437819605173,6.115166311027312,-0.7161485623760101,-0.7328151233290977
440.0,153.6483195948735,150.92624496052943,2.722074634344068,6.724513390180213,-0.7690139424491284,-0.7868652932203315,0.9982137351793352,6.147237209930096,-0.7189309508009112,-0.735659869112847
441.0,149.35800500879725,150.8247196609691,-1.466714652171845,6.665418543583573,-0.7731526557088183,-0.7900864222223624,0.9982838675348517,6.174509911701333,-0.7217847247434326,-0.7385244245396637
442.0,151.48304276071715,150.72332063589263,0.7597221248245205,6.667906082472426,-0.7736331755873794,-0.7932652896200023,0.9983550365279596,6.200478131215601,-0.7245135905773246,-0.7414055227017868
443.0,150.5278624307496,150.6220178771053,-0.09415544635569972,6.661099583301468,-0.7736521258804784,-0.7963519381603745,0.998430202892702,6.224721365535911,-0.7270998292774906,-0.7442974393048705
444.0,152.67359457641203,150.52078486592006,2.1528097104919652,6.67960666004623,-0.7726277016014952,-0.799391189933526,0.9984985649539152,6.248662696825927,-0.7294960330840172,-0.7471971103905892
445.0,147.90086713671104,150.41959910243304,-2.5187319657219973,6.701971202011846,-0.7733450195412583,-0.8023715910451856,0.9985646227347222,6.272521039204134,-0.7318038744765036,-0.7501010304250417
446.0,154.168734519171,150.3184411337998,3.8502933853712022,6.750949782709003,-0.7741522944352117,-0.8052879541237704,0.9986274108205542,6.297701499388602,-0.7340327386848566,-0.7530056053565538
447.0,149.76025532178917,150.2172968954876,-0.457041573698433,6.748520397100586,-0.771569089378162,-0.8081166146753278,0.9986854868110261,6.3214288097944955,-0.7360083360897675,-0.7559061847943841
448.0,147.9289654757875,150.11615344299585,-2.1871879672083594,6.7581439923169455,-0.769604921349706,-0.8107612020681494,0.9987394395284488,6.344413819400941,-0.737776577419238,-0.7587932909666876
449.0,150.19822816898298,150.01500108713637,0.18322708184660996,6.751140943557335,-0.7699326842165063,-0.8131974019282254,0.9987951563439544,6.3658205101460155,-0.7394690040927785,-0.7616566652278212
450.0,148.77210327842008,149.9138343565015,-1.1417310780814205,6.7537740347872495,-0.7725537447251897,-0.8154830661491029,0.9988468841066818,6.38623911670608,-0.7412103062313264,-0.7644896336973623
451.0,152.64422583955036,149.8126497489698,2.831576090580569,6.760791068738937,-0.7746394212754607,-0.8175626998162315,0.9988924398901414,6.405952377339389,-0.7429697333389125,-0.7672829529667766
452.0,144.96087786121274,149.71144517641727,-4.750567315204535,6.848655016364016,-0.7780192285024862,-0.8192539963121432,0.9989237374070806,6.429252516235422,-0.7448144436106795,-0.7700182710375854
453.0,154.5494384875347,149.6102181147808,4.939220372753908,6.922729885357521,-0.7812069681822853,-0.820777756649293,0.9989501205849556,6.455225009347112,-0.7467298396407641,-0.7726898229118858
