omega,lambda=-0.125,lambda=-0.5,lambda=-0.75,lambda=-0.875
3.9400000000000004,0.18920822535612264,0.2882449701758534,0.3086027780872848,0.292354409551754
3.95,0.18880435944748003,0.2845360777740613,0.3022751821593202,0.28574338100582575
3.96,0.1883983632883176,0.28088717722081674,0.2961447573189576,0.27936545174482735
3.9699999999999998,0.1879903157680237,0.27729765829757896,0.29020379863634965,0.27320992324187454
3.9799999999999995,0.1875802953741956,0.2737668846779878,0.28444495425181726,0.26726669889387117
3.990000000000001,0.18716838016881335,0.27029419678202143,0.27886120747576715,0.2615262442080428
4.000000000000001,0.18675464776514428,0.2668789144544324,0.27344585983289915,0.2559795499983298
4.010000000000001,0.18633917530538108,0.26352033947495124,0.2681925150041383,0.25061809833694504
4.0200000000000005,0.1859220394390148,0.260217757907713,0.26309506362117835,0.2454338310301653
4.03,0.18550331630194328,0.25697044229725685,0.2581476688700422,0.24041912040871938
4.04,0.18508308149631514,0.25377765371834254,0.253344752861723,0.23556674224234753
4.05,0.18466141007110803,0.2506386436866803,0.24868098372964365,0.23086985060537138
4.06,0.18423837650344005,0.247552655937507,0.24415126341539548,0.22632195453568962
4.070000000000001,0.18381405468061046,0.24451892807875553,0.23975071610592955,0.22191689634365494
4.080000000000001,0.18338851788286892,0.24153669312537532,0.23547467728709034,0.21764883143997976
4.090000000000001,0.1829618387669064,0.23860518092113875,0.23131868338004602,0.21351220956325936
4.1000000000000005,0.18253408935006585,0.23572361945407402,0.22727846192884485,0.2095017572980974
4.11,0.1821053409952658,0.2328912360714223,0.22334992230889997,0.20561246178417444
4.12,0.181675664396632,0.23010725859980444,0.21952914692777725,0.20183955552512323
4.13,0.18124512956583025,0.2273709163760502,0.21581238289115054,0.19817850221377678
4.14,0.18081380581909348,0.22468144119391623,0.21219603410823273,0.19462498349735993
4.150000000000001,0.18038176176493614,0.22203806817169333,0.20867665381237205,0.1911748866125496
4.160000000000001,0.1799490652925479,0.2194400365454817,0.205250937473829,0.18782429282611526
4.170000000000001,0.17951578356085676,0.21688659039268293,0.20191571608299896,0.18456946662209664
4.180000000000001,0.17908198298825556,0.21437697929005825,0.19866794978356905,0.18140684558128825
4.19,0.1786477292429797,0.21191045891047425,0.19550472183622114,0.17833303090314157
4.2,0.17821308723412846,0.2094862915622615,0.19242323289459007,0.175344778524189
4.21,0.17777812110331873,0.2071037466749087,0.18942079557621427,0.1724389907907255
4.22,0.1773428942169612,0.20476210123462127,0.18649482931219186,0.16961270864679773
4.2299999999999995,0.1769074691591483,0.2024606401730879,0.18364285546017964,0.1668631043015897
4.240000000000001,0.17647190772514285,0.20019865671261552,0.1808624926662455,0.16418747434306277
4.250000000000001,0.1760362709154564,0.19797545267062489,0.17815145246191613,0.16158323326725615
4.260000000000001,0.17560061893050488,0.1957903387263237,0.17550753508352818,0.15904790739496655
4.2700000000000005,0.17516501116583133,0.19364263465222675,0.17292862550174862,0.156579129149679
4.28,0.17472950620788247,0.1915316695130293,0.17041268964980416,0.1541746316725588
4.29,0.17429416183032745,0.1894567818341993,0.16795777083962696,0.15183224375212148
4.3,0.17385903499090716,0.18741731974251458,0.16556198635573663,0.14954988504784464
4.31,0.1734241818288006,0.18541264108063665,0.16322352421726216,0.1473255615885027
4.320000000000001,0.1729896576624964,0.18344211349768888,0.16094064009905334,0.1451573615273997
4.330000000000001,0.17255551698815774,0.1815051145176868,0.15871165440335228,0.14304345113796332
4.340000000000001,0.17212181347846586,0.17960103158754925,0.15653494947397184,0.14098207103433652
4.3500000000000005,0.17168859998193198,0.1777292621063212,0.15440896694540018,0.13897153260270784
4.36,0.17125592852266294,0.1758892134371267,0.1523322052196672,0.13701021463011173
4.37,0.17082385030056882,0.17408030290327892,0.15030321706422345,0.1350965601183667
4.38,0.17039241569199967,0.17230195776988128,0.1483206073244594,0.13322907327167216
4.39,0.16996167425079794,0.17055361521216728,0.14638303074485454,0.13140631664717642
4.400000000000001,0.16953167470975455,0.16883472227174365,0.14448918989308301,0.12962690845855884
4.410000000000001,0.16910246498245635,0.1671447358018276,0.14263783318172166,0.1278895200233476
4.420000000000001,0.16867409216551035,0.16548312240248894,0.14082775298250208,0.12619287334531468
4.430000000000001,0.16824660254113483,0.16384935834685002,0.13905778382833908,0.12453573882387817
4.44,0.16782004158010272,0.162242929499121,0.1373268006986227,0.1229169330829703
4.45,0.16739445394502614,0.16066333122529464,0.13563371738351926,0.12133531691233178
4.46,0.16696988349396888,0.15911006829726326,0.1339774849232575,0.11978979331465367
4.47,0.16654637328437558,0.15758265479106973,0.1323570901185992,0.11827930565241597
4.4799999999999995,0.16612396557730458,0.15608061397995168,0.13077155410890262,0.11680283588867044
4.490000000000001,0.16570270184195346,0.1546034782227916,0.1292199310143821,0.11535940291638339
4.500000000000001,0.1652826227604651,0.15315078884854263,0.12770130663935494,0.11394806097130022
4.510000000000001,0.16486376823300197,0.15172209603715212,0.12621479723343562,0.11256789812360733
4.5200000000000005,0.16444617738307857,0.150316958697476,0.12475954830780991,0.11121803484397183
4.53,0.16402988856313958,0.14893494434263035,0.12333473350386838,0.1098976226398089
4.54,0.16361493936037316,0.1475756289631984,0.12193955351162923,0.10860584275788816
4.55,0.1632013666027482,0.14623859689867622,0.12057323503551641,0.10734190494962867
4.56,0.16278920636526478,0.14492344070751245,0.11923502980518891,0.10610504629565685
4.570000000000001,0.16237849397640738,0.143629761036067,0.11792421362923897,0.10489453008640916
4.580000000000001,0.1619692640247908,0.1423571664867905,0.11664008548969454,0.10370964475575747
4.590000000000001,0.1615615503659873,0.14110527348589613,0.11538196667536414,0.10254970286481359
4.6000000000000005,0.16115538612952668,0.13987370615078135,0.11414919995217404,0.10141404013324394
4.61,0.16075080372605863,0.13866209615742697,0.11294114876873597,0.10030201451557941
4.62,0.1603478348546675,0.13747008260798635,0.11175719649547976,0.09921300532015541
4.63,0.15994651051033074,0.13629731189875707,0.11059674569577031,0.09814641236845649
4.64,0.15954686099151155,0.13514343758871095,0.10945921742750984,0.09710165519276728
4.650000000000001,0.15914891590787703,0.13400812026874107,0.10834405057380307,0.09607817227015543
4.660000000000001,0.15875270418813275,0.13289102743177197,0.10725070120133737,0.09507542029092413
4.670000000000001,0.1583582540879652,0.13179183334386022,0.10617864194519401,0.09409287345977724
4.680000000000001,0.15796559319808448,0.13071021891640675,0.10512736141887916,0.09313002282804354
4.69,0.15757474845235844,0.12964587157958435,0.10409636364841685,0.09218637565539566
4.7,0.15718574613603054,0.1285984851570751,0.10308516752940906,0.09126145479958979
4.71,0.15679861189401412,0.1275677597422018,0.10209330630602154,0.09035479813283315
4.72,0.15641337073925524,0.12655340157552866,0.10112032707090511,0.08946595798346432
4.7299999999999995,0.15603004706115708,0.12555512292399584,0.10016579028511279,0.08859450060170314
4.740000000000001,0.15564866463405877,0.12457264196164615,0.09922926931711816,0.0877400056482953
4.750000000000001,0.15526924662576208,0.12360568265199379,0.09831035000008617,0.08690206570494206
4.760000000000001,0.15489181560609877,0.12265397463207639,0.09740863020658526,0.0860802858054615
4.7700000000000005,0.1545163935555332,0.12171725309822927,0.0965237194399758,0.08527428298669068
4.78,0.15414300187379293,0.12079525869361078,0.09565523844174001,0.08448368585818546
4.79,0.1537716613885223,0.11988773739750327,0.09480281881405861,0.08370813418982746
4.8,0.15340239236395237,0.1189944404164109,0.09396610265697142,0.08294727851649523
4.81,0.15303521450958216,0.11811512407696828,0.09314474221949047,0.08220077975899921
4.820000000000001,0.1526701469888659,0.11724954972067146,0.09233839956406516,0.0814683088605234
4.830000000000001,0.15230720842790063,0.11639748360043885,0.09154674624382772,0.08074954643785631
4.840000000000001,0.15194641692410912,0.11555869677900336,0.09076946299207204,0.08004418244672785
4.8500000000000005,0.15158779005491432,0.11473296502913886,0.09000623942344832,0.07935191586060929
4.86,0.15123134488639925,0.11392006873571615,0.0892567737463775,0.07867245436236066
4.87,0.1508770979819488,0.11311979279958341,0.08852077248621307,0.07800551404814546
4.88,0.15052506541086924,0.11233192654326335,0.08779795021870093,0.07735081914305932
4.89,0.15017526275698068,0.1115562636184565,0.08708802931330757,0.0767081017279485
4.900000000000001,0.14982770512717886,0.1107926019153386,0.08639073968600706,0.07607710147691986
4.910000000000001,0.1494824071599634,0.11004074347363839,0.08570581856113703,0.07545756540506907
4.920000000000001,0.14913938303392682,0.10930049439547845,0.08503301024194891,0.07484924762597561
4.930000000000001,0.1487986464762034,0.10857166475996423,0.08437206588949903,0.07425190911853868
4.94,0.14846021077087254,0.10785406853950107,0.08372274330953905,0.07366531750274546
4.95,0.1481240887673151,0.10714752351781992,0.08308480674708195,0.07308924682398522
4.96,0.14779029288851814,0.1064518512096915,0.08245802668833384,0.07252347734554074
4.97,0.14745883513932703,0.10576687678230667,0.08184217966969533,0.07196779534890639
4.9799999999999995,0.1471297271146406,0.10509242897830105,0.08123704809354991,0.07142199294159918
4.990000000000001,0.146802980007548,0.10442834004040047,0.08064242005056899,0.07088586787214465
5.000000000000001,0.14647860461740417,0.10377444563766447,0.08005808914827565,0.07035922335193544
5.010000000000001,0.14615661135784203,0.10313058479330171,0.07948385434561898,0.06984186788367248
5.0200000000000005,0.14583701026471876,0.10249659981403543,0.0789195197933245,0.06933361509611606
5.03,0.14551981100399505,0.10187233622099191,0.07836489467979389,0.06883428358488292
5.04,0.14520502287954445,0.1012576426820879,0.07781979308233797,0.06834369675904008
5.05,0.1448926548408916,0.10065237094589113,0.0772840338235364,0.06786168269325726
5.06,0.14458271549087762,0.10005637577692908,0.07675744033252656,0.06738807398529015
5.070000000000001,0.14427521309325095,0.09946951489241973,0.07623984051103187,0.06692270761857753
5.080000000000001,0.1439701555801827,0.09889164890039955,0.07573106660394904,0.06646542482974609
5.090000000000001,0.14366755055970384,0.09832264123922206,0.07523095507431928,0.0660160709808235
5.1000000000000005,0.14336740532306513,0.09776235811840271,0.07473934648251926,0.06557449543597298
5.11,0.14306972685201674,0.09721066846078417,0.07425608536951124,0.06514055144256767
5.12,0.1427745218260073,0.09666744384599636,0.07378102014400048,0.06471409601643338
5.13,0.14248179662930174,0.09613255845518685,0.07331400297335361,0.06429498983109469
5.14,0.14219155735801656,0.09560588901699639,0.0728548896781383,0.06388309711086759
5.150000000000001,0.14190380982707154,0.09508731475475458,0.07240353963014949,0.06347828552764775
5.160000000000001,0.1416185595770585,0.09457671733487247,0.0719598156537945,0.06308042610125184
5.170000000000001,0.14133581188102448,0.09407398081640565,0.07152358393071218,0.06268939310317244
5.180000000000001,0.14105557175117078,0.09357899160176664,0.0710947139075095,0.06230506396361752
5.19,0.14077784394546616,0.09309163838856079,0.07067307820650093,0.06192731918170675
5.2,0.1405026329741742,0.0926118121225237,0.07025855253934232,0.06155604223870529
5.21,0.1402299431062946,0.09213940595153648,0.06985101562345462,0.061191119514179416
5.22,0.1399597783759182,0.09167431518069649,0.06945034910113743,0.060832440204963964
5.2299999999999995,0.13969214258849488,0.09121643722842132,0.069056437461276,0.06047989624683578
5.240000000000001,0.13942703932701533,0.09076567158356373,0.06866916796354947,0.06013338223879205
5.250000000000001,0.13916447195810602,0.09032191976351653,0.06828843056505204,0.05979279536983704
5.260000000000001,0.13890444363803656,0.08988508527328522,0.0679141178492408,0.05945803534818339
5.2700000000000005,0.13864695731864124,0.0894550735655085,0.06754612495713021,0.059129004332780476
5.28,0.13839201575315338,0.08903179200140555,0.06718434952065311,0.05880560686708323
5.29,0.13813962150195322,0.08861514981263019,0.06682869159811394,0.05848774981498071
5.3,0.1378897769382296,0.08820505806401165,0.06647905361166097,0.05817534229880525
